timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567005288627,34,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-1,bin,true,,51512,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,24,0,17
1567005288946,34,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-3,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,26,0,17
1567005288960,33,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-2,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,23,0,18
1567005289269,33,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-4,bin,true,,51512,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,25,0,19
1567005289281,31,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-5,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,23,0,17
1567005921352,53,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-1,text,true,,780,379,2,2,https://www.rambler.ru/location/autodetect,53,0,47
1567005921517,32,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-2,text,true,,780,379,3,3,https://www.rambler.ru/location/autodetect,32,0,25
1567005921838,39,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-3,text,true,,780,379,4,4,https://www.rambler.ru/location/autodetect,39,0,31
1567005922047,33,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-4,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,33,0,24
1567005922096,35,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-5,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,35,0,30
1567005951478,93,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-1,text,true,,604,415,5,5,https://www.rambler.ru/location/current,93,0,87
1567005951440,131,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-2,text,true,,604,415,5,5,https://www.rambler.ru/location/current,131,0,126
1567005951895,28,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-3,text,true,,604,415,5,5,https://www.rambler.ru/location/current,28,0,23
1567005951986,29,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-4,text,true,,604,415,5,5,https://www.rambler.ru/location/current,29,0,23
1567005952288,104,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-5,text,true,,604,415,5,5,https://www.rambler.ru/location/current,104,0,96
1567005981308,172,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-1,bin,true,,51502,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,163,0,16
1567005981555,176,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-2,bin,true,,51501,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,171,0,20
1567005981852,39,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-3,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,34,0,15
1567005981941,34,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-4,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,25,0,16
1567005982240,29,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-5,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,23,0,16
1567006011341,32,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-1,text,true,,587,507,5,5,https://id.rambler.ru/jsonrpc,32,0,25
1567006011513,31,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-2,text,true,,569,507,5,5,https://id.rambler.ru/jsonrpc,31,0,22
1567006011872,31,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-4,text,true,,587,507,5,5,https://id.rambler.ru/jsonrpc,31,0,25
1567006011888,31,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-3,text,true,,587,507,5,5,https://id.rambler.ru/jsonrpc,31,0,24
1567006012225,31,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-5,text,true,,569,507,5,5,https://id.rambler.ru/jsonrpc,31,0,23
1567006041343,55,Open_index_page_128 /rhead/359fd3e6a9d1a2275a6f306797a5181f,200,OK,setUp Thread Group 1-1,bin,true,,3464,581,5,5,https://store.rambler.ru/rhead/359fd3e6a9d1a2275a6f306797a5181f?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,55,0,15
1567006041309,89,Open_index_page_128 /rhead/359fd3e6a9d1a2275a6f306797a5181f,200,OK,setUp Thread Group 1-2,bin,true,,3454,581,5,5,https://store.rambler.ru/rhead/359fd3e6a9d1a2275a6f306797a5181f?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,89,0,16
1567006041987,120,Open_index_page_128 /rhead/359fd3e6a9d1a2275a6f306797a5181f,200,OK,setUp Thread Group 1-4,bin,true,,3453,581,5,5,https://store.rambler.ru/rhead/359fd3e6a9d1a2275a6f306797a5181f?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,119,0,71
1567006042213,90,Open_index_page_128 /rhead/359fd3e6a9d1a2275a6f306797a5181f,200,OK,setUp Thread Group 1-5,bin,true,,3454,581,5,5,https://store.rambler.ru/rhead/359fd3e6a9d1a2275a6f306797a5181f?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,90,0,23
1567006041726,1025,Open_index_page_128 /rhead/359fd3e6a9d1a2275a6f306797a5181f,200,OK,setUp Thread Group 1-3,bin,true,,3464,581,5,5,https://store.rambler.ru/rhead/359fd3e6a9d1a2275a6f306797a5181f?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,1025,0,1019
1567006071358,104,Open_index_page_129 /rhead/41d0583c447e5a433f97900fd6818e8d,200,OK,setUp Thread Group 1-1,bin,true,,5631,581,5,5,https://store.rambler.ru/rhead/41d0583c447e5a433f97900fd6818e8d?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,104,0,18
1567006071580,88,Open_index_page_129 /rhead/41d0583c447e5a433f97900fd6818e8d,200,OK,setUp Thread Group 1-2,bin,true,,5632,581,5,5,https://store.rambler.ru/rhead/41d0583c447e5a433f97900fd6818e8d?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,88,0,16
1567006071852,21,Open_index_page_129 /rhead/41d0583c447e5a433f97900fd6818e8d,200,OK,setUp Thread Group 1-3,bin,true,,5642,581,5,5,https://store.rambler.ru/rhead/41d0583c447e5a433f97900fd6818e8d?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,21,0,16
1567006071916,21,Open_index_page_129 /rhead/41d0583c447e5a433f97900fd6818e8d,200,OK,setUp Thread Group 1-4,bin,true,,5640,581,5,5,https://store.rambler.ru/rhead/41d0583c447e5a433f97900fd6818e8d?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,21,0,16
1567006072225,64,Open_index_page_129 /rhead/41d0583c447e5a433f97900fd6818e8d,200,OK,setUp Thread Group 1-5,bin,true,,5632,581,5,5,https://store.rambler.ru/rhead/41d0583c447e5a433f97900fd6818e8d?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,64,0,15
1567006101401,55,Open_index_page_127 /rambler-id-helper/storage,200,OK,setUp Thread Group 1-1,text,true,,3953,618,5,5,https://id.rambler.ru/rambler-id-helper/storage?d3bec5f82a065842822f43e12cf8a22aa6329eb9,55,0,49
1567006101559,211,Open_index_page_127 /rambler-id-helper/storage,200,OK,setUp Thread Group 1-2,text,true,,3953,618,5,5,https://id.rambler.ru/rambler-id-helper/storage?d3bec5f82a065842822f43e12cf8a22aa6329eb9,211,0,104
1567006101912,28,Open_index_page_127 /rambler-id-helper/storage,200,OK,setUp Thread Group 1-4,text,true,,3953,618,5,5,https://id.rambler.ru/rambler-id-helper/storage?d3bec5f82a065842822f43e12cf8a22aa6329eb9,28,0,22
1567006102221,27,Open_index_page_127 /rambler-id-helper/storage,200,OK,setUp Thread Group 1-5,text,true,,3953,618,5,5,https://id.rambler.ru/rambler-id-helper/storage?d3bec5f82a065842822f43e12cf8a22aa6329eb9,27,0,23
1567006101615,1034,Open_index_page_127 /rambler-id-helper/storage,200,OK,setUp Thread Group 1-3,text,true,,3953,618,5,5,https://id.rambler.ru/rambler-id-helper/storage?d3bec5f82a065842822f43e12cf8a22aa6329eb9,1034,0,1029
1567006131336,30,Open_index_page_126 /jsonrpc,200,OK,setUp Thread Group 1-1,text,true,,569,633,5,5,https://id.rambler.ru/jsonrpc,30,0,24
1567006131533,34,Open_index_page_126 /jsonrpc,200,OK,setUp Thread Group 1-2,text,true,,569,633,5,5,https://id.rambler.ru/jsonrpc,34,0,25
1567006131694,28,Open_index_page_126 /jsonrpc,200,OK,setUp Thread Group 1-3,text,true,,587,633,5,5,https://id.rambler.ru/jsonrpc,28,0,22
1567006131970,27,Open_index_page_126 /jsonrpc,200,OK,setUp Thread Group 1-5,text,true,,587,633,5,5,https://id.rambler.ru/jsonrpc,27,0,20
1567006131970,35,Open_index_page_126 /jsonrpc,200,OK,setUp Thread Group 1-4,text,true,,587,633,5,5,https://id.rambler.ru/jsonrpc,35,0,26
1567006161380,32,Open_index_page_121 /api/v3/topline/feed/,200,OK,setUp Thread Group 1-1,text,true,,2545,483,5,5,https://www.rambler.ru/api/v3/topline/feed/,32,0,26
1567006161477,32,Open_index_page_121 /api/v3/topline/feed/,200,OK,setUp Thread Group 1-2,text,true,,2544,483,5,5,https://www.rambler.ru/api/v3/topline/feed/,32,0,26
1567006161838,31,Open_index_page_121 /api/v3/topline/feed/,200,OK,setUp Thread Group 1-3,text,true,,2545,483,5,5,https://www.rambler.ru/api/v3/topline/feed/,31,0,24
1567006162079,47,Open_index_page_121 /api/v3/topline/feed/,200,OK,setUp Thread Group 1-5,text,true,,2544,483,5,5,https://www.rambler.ru/api/v3/topline/feed/,47,0,41
1567006162208,31,Open_index_page_121 /api/v3/topline/feed/,200,OK,setUp Thread Group 1-4,text,true,,2544,483,5,5,https://www.rambler.ru/api/v3/topline/feed/,31,0,25
1567006191404,42,Open_index_page_125 /blockstat,204,No Content,setUp Thread Group 1-1,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=329&ftime=6358&place=&pad_id=432151618&block_id=447987692&reason=check_size&reached=1&impression_id=5d64e-d0acc-14947&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,38
1567006191600,24,Open_index_page_125 /blockstat,204,No Content,setUp Thread Group 1-2,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=329&ftime=6358&place=&pad_id=432151618&block_id=447987692&reason=check_size&reached=1&impression_id=5d64e-d0acc-14947&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,20
1567006191691,36,Open_index_page_125 /blockstat,204,No Content,setUp Thread Group 1-3,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=329&ftime=6358&place=&pad_id=432151618&block_id=447987692&reason=check_size&reached=1&impression_id=5d64e-d0acc-14947&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,31
1567006192122,26,Open_index_page_125 /blockstat,204,No Content,setUp Thread Group 1-4,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=329&ftime=6358&place=&pad_id=432151618&block_id=447987692&reason=check_size&reached=1&impression_id=5d64e-d0acc-14947&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,20
1567006192199,25,Open_index_page_125 /blockstat,204,No Content,setUp Thread Group 1-5,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=329&ftime=6358&place=&pad_id=432151618&block_id=447987692&reason=check_size&reached=1&impression_id=5d64e-d0acc-14947&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,19
1567006221343,210,Open_index_page_123 /rhead/3321b3ce36e0840f8c87216ae42befc8,200,OK,setUp Thread Group 1-1,bin,true,,7638,645,5,5,https://store.rambler.ru/rhead/3321b3ce36e0840f8c87216ae42befc8?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,210,0,17
1567006221353,203,Open_index_page_123 /rhead/3321b3ce36e0840f8c87216ae42befc8,200,OK,setUp Thread Group 1-2,bin,true,,7637,645,5,5,https://store.rambler.ru/rhead/3321b3ce36e0840f8c87216ae42befc8?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,203,0,17
1567006221866,20,Open_index_page_123 /rhead/3321b3ce36e0840f8c87216ae42befc8,200,OK,setUp Thread Group 1-3,bin,true,,7648,645,5,5,https://store.rambler.ru/rhead/3321b3ce36e0840f8c87216ae42befc8?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,20,0,14
1567006221995,24,Open_index_page_123 /rhead/3321b3ce36e0840f8c87216ae42befc8,200,OK,setUp Thread Group 1-4,bin,true,,7648,645,5,5,https://store.rambler.ru/rhead/3321b3ce36e0840f8c87216ae42befc8?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,24,0,16
1567006222292,150,Open_index_page_123 /rhead/3321b3ce36e0840f8c87216ae42befc8,200,OK,setUp Thread Group 1-5,bin,true,,7638,645,5,5,https://store.rambler.ru/rhead/3321b3ce36e0840f8c87216ae42befc8?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,147,0,17
1567006251379,27,Open_index_page_122 /blockstat,204,No Content,setUp Thread Group 1-1,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=327&ftime=6359&place=&pad_id=432151618&block_id=447987692&reason=check_size&reached=1&impression_id=5d64a-d0acc-fd5da&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,23
1567006251675,25,Open_index_page_122 /blockstat,204,No Content,setUp Thread Group 1-2,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=327&ftime=6359&place=&pad_id=432151618&block_id=447987692&reason=check_size&reached=1&impression_id=5d64a-d0acc-fd5da&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,20
1567006251943,22,Open_index_page_122 /blockstat,204,No Content,setUp Thread Group 1-4,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=327&ftime=6359&place=&pad_id=432151618&block_id=447987692&reason=check_size&reached=1&impression_id=5d64a-d0acc-fd5da&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,19
1567006251947,24,Open_index_page_122 /blockstat,204,No Content,setUp Thread Group 1-3,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=327&ftime=6359&place=&pad_id=432151618&block_id=447987692&reason=check_size&reached=1&impression_id=5d64a-d0acc-fd5da&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,19
1567006252239,27,Open_index_page_122 /blockstat,204,No Content,setUp Thread Group 1-5,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=327&ftime=6359&place=&pad_id=432151618&block_id=447987692&reason=check_size&reached=1&impression_id=5d64a-d0acc-fd5da&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,23
1567006281292,23,Open_index_page_120 /blockstat,204,No Content,setUp Thread Group 1-1,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=326&ftime=6359&place=&pad_id=432151618&block_id=455984306&reason=check_size&reached=1&impression_id=5d643-d0ac2-8412b&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,19
1567006281456,26,Open_index_page_120 /blockstat,204,No Content,setUp Thread Group 1-2,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=326&ftime=6359&place=&pad_id=432151618&block_id=455984306&reason=check_size&reached=1&impression_id=5d643-d0ac2-8412b&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,20
1567006281842,27,Open_index_page_120 /blockstat,204,No Content,setUp Thread Group 1-3,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=326&ftime=6359&place=&pad_id=432151618&block_id=455984306&reason=check_size&reached=1&impression_id=5d643-d0ac2-8412b&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,22
1567006282056,23,Open_index_page_120 /blockstat,204,No Content,setUp Thread Group 1-5,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=326&ftime=6359&place=&pad_id=432151618&block_id=455984306&reason=check_size&reached=1&impression_id=5d643-d0ac2-8412b&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,18
1567006282072,36,Open_index_page_120 /blockstat,204,No Content,setUp Thread Group 1-4,,true,,152,780,5,5,https://ssp.rambler.ru/blockstat?log_visibility=0&blocktype=capirs&format=125x168&width=125&height=168&time=326&ftime=6359&place=&pad_id=432151618&block_id=455984306&reason=check_size&reached=1&impression_id=5d643-d0ac2-8412b&uuid=a20f0000-5ffd-545d-b204-000088d4daf7&fp=pA8AAGsis1cI79fYAXbKmAA=&vcapirs=2_12_3,0,0,22
1567006311533,83,Open_index_page_104 /api/v3/head/personalized/,200,OK,setUp Thread Group 1-2,text,true,,24513,659,5,5,https://www.rambler.ru/api/v3/head/personalized/?adIndices=0&adIndices=3&adIndices=4&adIndices=6&adIndices=9&adIndices=18&adIndices=28&adIndices=42,83,0,27
1567006311479,203,Open_index_page_104 /api/v3/head/personalized/,200,OK,setUp Thread Group 1-1,text,true,,24498,659,5,5,https://www.rambler.ru/api/v3/head/personalized/?adIndices=0&adIndices=3&adIndices=4&adIndices=6&adIndices=9&adIndices=18&adIndices=28&adIndices=42,203,0,58
1567006312225,84,Open_index_page_104 /api/v3/head/personalized/,200,OK,setUp Thread Group 1-5,text,true,,24534,659,5,5,https://www.rambler.ru/api/v3/head/personalized/?adIndices=0&adIndices=3&adIndices=4&adIndices=6&adIndices=9&adIndices=18&adIndices=28&adIndices=42,84,0,30
1567006312130,193,Open_index_page_104 /api/v3/head/personalized/,200,OK,setUp Thread Group 1-4,text,true,,24488,659,5,5,https://www.rambler.ru/api/v3/head/personalized/?adIndices=0&adIndices=3&adIndices=4&adIndices=6&adIndices=9&adIndices=18&adIndices=28&adIndices=42,193,0,126
1567006311717,1097,Open_index_page_104 /api/v3/head/personalized/,200,OK,setUp Thread Group 1-3,text,true,,25903,659,5,5,https://www.rambler.ru/api/v3/head/personalized/?adIndices=0&adIndices=3&adIndices=4&adIndices=6&adIndices=9&adIndices=18&adIndices=28&adIndices=42,1097,0,1024
1567006839319,131,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-1,text,true,,780,379,3,3,https://www.rambler.ru/location/autodetect,130,0,87
1567006839430,42,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-3,text,true,,780,379,3,3,https://www.rambler.ru/location/autodetect,42,0,33
1567006839533,37,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-2,text,true,,780,379,4,4,https://www.rambler.ru/location/autodetect,37,0,28
1567006839854,61,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-4,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,61,0,54
1567006840163,35,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-5,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,35,0,28
1567007049920,71,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-1,text,true,,780,379,2,2,https://www.rambler.ru/location/autodetect,71,0,54
1567007050145,33,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-2,text,true,,780,379,3,3,https://www.rambler.ru/location/autodetect,33,0,27
1567007050244,42,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-3,text,true,,780,379,4,4,https://www.rambler.ru/location/autodetect,42,0,33
1567007050500,35,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-4,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,35,0,27
1567007050823,34,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-5,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,34,0,25
1567007079833,35,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-1,text,true,,604,415,5,5,https://www.rambler.ru/location/current,35,0,28
1567007080154,32,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-2,text,true,,604,415,5,5,https://www.rambler.ru/location/current,32,0,25
1567007080260,34,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-3,text,true,,604,415,5,5,https://www.rambler.ru/location/current,34,0,28
1567007080676,35,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-5,text,true,,604,415,5,5,https://www.rambler.ru/location/current,35,0,27
1567007080714,36,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-4,text,true,,604,415,5,5,https://www.rambler.ru/location/current,36,0,28
1567007109811,63,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-1,bin,true,,51515,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,55,0,43
1567007110038,194,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-2,bin,true,,51502,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,186,0,19
1567007110283,32,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-3,bin,true,,51512,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,24,0,16
1567007110570,33,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-4,bin,true,,51515,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,25,0,20
1567007110786,30,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-5,bin,true,,51515,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,24,0,17
